UIN,StuName,BirthYear,Gender,Phone,Major
24640,James Lee,1999,Female,9.444083483,Physics
24641,Charlene Fagan,2000,Male,4.5956213,Biology
24642,Murray Millen,2001,Female,3.660253274,Music
24643,Joseph Rivera,2004,Female,4.997815402,Art
24644,Scott Higley,2001,Female,1.975586842,Physics
24645,Lindsay Stepp,2002,Female,5.717322081,Astronomy
24646,Laura Calhoun,2000,Male,5.297726879,Chemistry
24647,Norman Bishop,2003,Male,4.2841182,Computer Science
24648,Gregory Patterson,2000,Male,5.811940305,Chemistry
24649,Jessie Simonetti,2001,Female,9.614543036,Biology
24650,Imogene Martel,2000,Male,9.9044651,Psychology
24651,Peggy Horner,1999,Female,6.63124732,Engineering
24652,Larry Mcmillan,2005,Female,6.312388067,Philosophy
24653,Micheal Reich,1999,Male,4.684651758,Computer Science
24654,Richard Cannon,2004,Male,9.589878668,Biology
24655,Nancy Giebner,2005,Male,2.942878278,Astronomy
24656,Matthew Correa,2001,Male,7.928684735,Computer Science
24657,Larry Rangel,2005,Male,7.710719902,Psychology
24658,Willie Bratchett,2001,Female,3.117467963,Mathematics
24659,Marie Severino,2002,Female,3.68595047,History
24660,Anna Jones,2001,Male,5.207585936,Engineering
24661,Jamie Holdman,2001,Male,8.57620864,Chemistry
24662,Cindi Houston,2004,Male,6.444807142,Chemistry
24663,Francis Scherman,1999,Male,4.128402792,Psychology
24664,Bret Wissinger,2002,Male,6.144224788,Biology
24665,Javier Kazarian,2004,Female,5.294864726,Psychology
24666,Patsy Carr,1999,Female,2.503910423,Computer Science
24667,Jorge Mckeane,2001,Female,1.577458948,Astronomy
24668,Anthony Blair,1999,Female,4.272512794,Astronomy
24669,Stephen Leon,2002,Female,4.503143895,Mathematics
24670,Gloria Hale,2001,Male,7.334694436,Art
24671,Sandra Hickok,2000,Male,9.944689424,Electrical Eng
24672,Tina Maupin,2001,Male,7.353556462,Mathematics
24673,Collen Vincent,2001,Female,5.503367023,Philosophy
24674,James Caldwell,2005,Female,9.340286566,Astronomy
24675,Glady Breitbart,2003,Female,5.301617888,Engineering
24676,Wilma West,1999,Female,9.757639737,Music
24677,Lawrence Bridges,2002,Male,4.473160514,History
24678,Corine Rose,1999,Female,4.454713583,Mathematics
24679,Trudy Martin,2001,Male,1.697223409,Computer Science
24680,James Perez,2000,Male,3.96720817,Computer Science
24681,Jerome Miller,2004,Female,9.589464371,Music
24682,Joann Collins,2001,Male,3.740311335,Statistics
24683,Jennifer Walters,2004,Female,2.5309256,Mathematics
24684,Kelley Caldwell,1999,Female,2.636015113,Mathematics
24685,Robert Clawson,2000,Male,5.509752626,Astronomy
24686,Brandon Sentell,2005,Female,8.851147196,Philosophy
24687,Jess Harding,2004,Female,5.616410923,History
24688,Dale Morguson,2003,Male,2.36562184,Electrical Eng
24689,Francis Foreman,2002,Female,8.696735405,Biology
24690,John Jackson,2003,Female,2.650563707,Electrical Eng
24691,Paul Gay,2002,Male,8.720615666,Biology
24692,Elsie Felix,2005,Female,8.625126007,Electrical Eng
24693,Norma Tsan,2001,Female,9.959865371,Philosophy
24694,Rosa Hildebrand,2000,Female,3.803405783,Psychology
24695,Betty Hudson,1999,Male,9.40547263,Physics
24696,Richard Regalado,2004,Female,6.882423781,Art
24697,Sharon Albers,2005,Male,7.847193879,Philosophy
24698,Brittney Howry,2003,Male,2.573655699,Electrical Eng
24699,Jonathan Ritschard,2004,Male,1.663619539,Mathematics
24700,Margie Elkins,2000,Male,2.781893452,Mathematics
24701,Stella Tatum,1999,Female,6.528277515,Astronomy
24702,Thomas Lemoyne,2003,Female,9.886958343,Computer Science
24703,Harvey Betterman,2005,Male,8.695542552,Music
24704,Amber Robinson,1999,Male,6.772673244,Chemistry
24705,Ronald Stewart,2000,Male,8.686106905,Psychology
24706,Brain Cubias,2004,Female,2.239669282,Physics
24707,Lawrence Taylor,1999,Female,2.518007032,Engineering
24708,David Gumbs,2002,Female,8.555592932,Economics
24709,Casey Larock,2003,Female,3.629799785,Art
24710,Joseph Alton,2000,Male,5.93020131,History
24711,Freddy Jordon,1999,Female,8.555369443,Statistics
24712,Jody Poissant,2005,Female,5.420272009,Psychology
24713,Anthony Kook,2001,Female,5.226675243,Mathematics
24714,Henry Pitts,2005,Female,8.308042154,Biology
24715,Stephanie Brennen,1999,Male,8.871197328,Philosophy
24716,Norman Wright,2000,Male,5.789864637,Economics
24717,Elizabeth Hattaway,2004,Female,5.421831285,Economics
24718,Antione Clemons,2005,Female,5.369862521,Engineering
24719,Samuel Luis,2001,Female,9.147895821,Physics
24720,Elizabeth Foshee,2001,Female,6.331947104,Computer Science
24721,Violet Schmidt,1999,Male,1.11783161,Astronomy
24722,Frederick Munoz,2000,Male,1.530888104,Economics
24723,Christopher Bartholomew,2005,Male,3.688220441,History
24724,Francis Jones,2000,Female,1.508766243,Chemistry
24725,Margaret Melvin,2001,Female,7.322351573,Physics
24726,Michelle Miles,2004,Female,9.930606667,Mathematics
24727,Shirley Boch,2000,Male,2.95315454,Economics
24728,Lois Hobbs,2001,Female,8.926127647,Chemistry
24729,William Johnson,2001,Female,6.780792088,Philosophy
24730,Laquita Bailey,2000,Female,4.936467387,Art
24731,Margaret Bartlett,2003,Female,9.172998741,Chemistry
24732,Joshua Price,2001,Female,9.306807987,Economics
24733,Anna Tussey,2003,Female,1.486423007,History
24734,Donald Carmichael,2000,Male,1.580893561,Art
24735,David Lang,1999,Female,5.102149325,History
24736,Estela Jackson,2001,Female,2.772519717,Physics
24737,Brittany Graham,2003,Male,2.968923098,Statistics
24738,Elaine Hamby,2005,Female,4.760712409,Biology
24739,Krishna Jennings,2000,Female,3.257570219,Chemistry
24740,Hellen Clayton,2003,Male,3.259490037,Psychology
24741,Edward Mellott,1999,Female,4.899622,Philosophy
24742,Steven Costa,2005,Male,3.322793092,Statistics
24743,Barry Garcia,2000,Female,6.8978439,Economics
24744,Cecile Baker,1999,Female,8.815569326,Philosophy
24745,Sandra Goodrow,2004,Male,6.773730147,History
24746,Kristin King,2004,Male,5.984504416,Chemistry
24747,Deborah Melear,2002,Male,1.48956931,Art
24748,John Sharpe,2000,Male,4.308325645,Engineering
24749,Barbar Roberts,2001,Male,5.321587408,Engineering
24750,Martha Mash,2005,Male,6.513614825,Art
24751,Clarence Anzalone,2001,Male,5.604763599,Psychology
24752,Andrew Harris,2001,Male,7.85169596,Physics
24753,Barbara Howe,2004,Female,3.600273739,Music
24754,George Katt,2003,Female,2.56087047,Philosophy
24755,Eleanor Tucker,2001,Male,3.883053468,Economics
24756,Janie Stewart,1999,Male,2.16699809,Philosophy
24757,Sydney Coyle,1999,Female,3.764480076,Engineering
24758,Bessie Robinson,2000,Female,1.470306297,Electrical Eng
24759,Janice Dodson,2002,Male,5.764317849,Engineering
24760,Clarence Nahhas,2001,Male,6.73522712,Astronomy
24761,Kimberly Reiher,1999,Female,8.836538082,Biology
24762,Terry Davidson,1999,Male,4.374629751,History
24763,Jerald Colon,2001,Male,2.222524529,Art
24764,James Dickey,2002,Female,5.220904,Psychology
24765,John Conteras,2001,Female,1.653097485,Biology
24766,Gina Cottle,2002,Female,8.9321842,Biology
24767,Florence Smith,2000,Male,2.570159635,Engineering
24768,Lamar Wittstock,2001,Female,8.24005085,Philosophy
24769,Anthony Hunter,2003,Female,6.19855944,Astronomy
24770,Margarita Nash,2000,Male,1.32763706,Physics
24771,Gerald Smith,2000,Female,2.12403391,Art
24772,Steven Marshall,2005,Female,8.269390889,Mathematics
24773,Larry Dipiano,1999,Male,7.326967787,Art
24774,Beverly Quinones,2004,Female,1.656866235,Statistics
24775,Linda Todd,2003,Female,3.6735482,Biology
24776,Teresa Dicostanzo,2003,Female,3.254762579,Philosophy
24777,Sarah Delaney,1999,Male,1.650962059,Statistics
24778,Marvin Ward,2001,Female,6.463454397,Statistics
24779,Roberto Fowler,1999,Male,2.55414548,Astronomy
24780,Dorothy Oliver,1999,Female,8.679238118,Electrical Eng
24781,Margaret Miller,1999,Male,5.55281167,Mathematics
24782,Gregg Murphy,2001,Female,5.386608235,Art
24783,Victor Newton,2002,Female,1.99427331,Statistics
24784,Patrick Reed,2003,Male,3.19050526,Music
24785,Tricia Lopez,1999,Female,4.846691781,Statistics
24786,Will Brown,2005,Male,7.934112753,History
24787,Shawn Manfred,1999,Female,4.161846289,Computer Science
24788,Melinda Jones,2005,Female,8.432059586,Engineering
24789,Thelma Clark,2004,Male,7.935844192,Physics
24790,Evelyn Grover,2004,Female,6.389999269,Physics
24791,Charles Higgenbotham,1999,Female,1.704036186,Mathematics
24792,Oscar Donald,2005,Female,5.527125135,History
24793,Van Sousa,2005,Male,9.958486009,Computer Science
24794,Susan Krull,1999,Female,9.693515799,Psychology
24795,John Lang,1999,Female,6.123970895,Music
24796,Gary Guy,2003,Female,9.432134645,Chemistry
24797,David Lawrence,1999,Male,9.15280369,Psychology
24798,James Lummus,2004,Male,4.76512151,Electrical Eng
24799,Manuel Conklin,2000,Male,1.97540135,Astronomy
24800,Richard Carlton,2002,Female,9.65737096,Physics
24801,Lucile Crawford,2003,Male,6.288176671,Electrical Eng
24802,Buford Pavich,2000,Male,9.803790305,Physics
24803,Kenneth Vanes,2002,Female,4.886117268,Music
24804,James Mclennan,2003,Female,5.23372246,Engineering
24805,Ronald Carter,2004,Female,8.267029249,Statistics
24806,Michelle Todd,2002,Male,6.436157045,Economics
24807,Lance Coleman,2001,Male,9.113869836,Mathematics
24808,Katherine Polak,2004,Female,9.535433979,Astronomy
24809,Lloyd Palmer,2001,Male,8.71627585,Chemistry
24810,Kathie Wright,1999,Female,2.748666856,Engineering
24811,Matthew Bond,2000,Female,5.373879237,Statistics
24812,Jessie Gaunt,1999,Male,2.659769963,Physics
24813,Anthony Fisher,2002,Male,9.26321761,Statistics
24814,Theo Race,2001,Female,5.901023742,Music
24815,Matthew Guerrero,2002,Male,5.16490419,Mathematics
24816,Sharon Calfee,2004,Male,4.352735329,Physics
24817,Helen Monroe,2002,Male,4.630172612,Chemistry
24818,Elizabeth Joyner,2004,Female,3.435890143,Computer Science
24819,David Tavira,1999,Male,5.261696123,Computer Science
24820,Peter Salas,1999,Male,1.165694208,Philosophy
24821,Evelyn Langston,2001,Female,1.560765946,Music
24822,Lori Hebert,1999,Female,5.64531976,Astronomy
24823,Gail Zanes,2003,Female,3.308931552,Art
24824,Logan Doubet,2000,Male,3.334107227,Philosophy
24825,John Tetreault,2005,Female,3.332775999,Economics
24826,Debora Bouyer,2001,Male,8.383213839,History
24827,Betty Brinkhaus,2001,Male,8.732487617,Physics
24828,Donald Araujo,2003,Male,6.935577396,Art
24829,Walter Lake,2001,Female,1.412310739,Mathematics
24830,Charlene Reichman,2000,Male,1.959642289,Philosophy
24831,Francisco Kirby,2004,Female,1.18938265,Engineering
24832,Dawn Tellez,2004,Female,6.798355232,Psychology
24833,Rosalind Jarvie,2000,Male,5.35779749,Astronomy
24834,Charlene Benoit,2003,Female,4.684121783,Statistics
24835,Ben Hernandez,2005,Male,3.562235316,History
24836,Anthony Allen,2002,Male,1.94007091,Chemistry
24837,Polly Litzenberg,2004,Male,3.692966192,History
24838,Howard Evans,2000,Female,4.4538477,Economics
24839,Edward Whelpley,2004,Female,4.101502626,Art
24840,James Frankel,2001,Female,1.974080261,Biology
24841,Candy Martinez,1999,Female,9.56660457,Music
24842,Arthur Hale,2005,Female,3.633665244,Music
24843,Joan Carter,2005,Male,5.26584521,Art
24844,James Lafountain,1999,Female,7.46849588,Music
24845,Delores Shaw,2001,Female,3.267469615,Chemistry
24846,Patricia Gunn,2005,Female,6.488015338,Psychology
24847,Yvonne Smith,2001,Female,6.336553957,Philosophy
24848,Nicholas Campbell,1999,Female,8.950223262,Chemistry
24849,Penny Schmidt,2004,Male,6.305793229,Statistics
24850,Helen Kelleher,2003,Female,8.35197605,Astronomy
24851,Jennifer Kendrick,2005,Female,6.622035353,Physics
24852,Carl Slaughter,2001,Female,9.629348057,Mathematics
24853,George Stewart,2003,Male,6.808301427,Statistics
24854,Pauline Cervantes,2002,Male,7.39428309,Psychology
24855,Melvin Wall,2003,Male,7.5142252,Art
24856,Victoria Ozga,2001,Female,2.58838056,Astronomy
24857,Sabrina Harrison,2003,Female,7.296970848,Physics
24858,Colene Albin,2003,Female,8.768076253,Biology
24859,Kathleen Cooney,2004,Male,1.213657128,Astronomy
24860,Polly Starling,2002,Male,3.61639009,Statistics
24861,Robert Mckinney,1999,Male,3.17623397,History
24862,Ryan Lantz,2003,Male,1.247256815,Psychology
24863,Jackie Fulvio,2003,Male,9.378966122,Physics
24864,Joyce Ulberg,2005,Male,6.912582859,Philosophy
24865,Kent Bennett,2001,Female,8.281492743,Chemistry
24866,Riley Mckinley,2001,Male,5.966167849,Astronomy
24867,Brenda Mccain,2003,Female,5.903613606,Biology
24868,Harriet Richards,2000,Male,4.180680293,Mathematics
24869,Luis Corley,1999,Male,7.451001347,Statistics
24870,Joella Harris,2002,Female,5.70713131,Economics
24871,Joyce Devoe,2005,Female,3.379566515,Biology
24872,Thomas Correira,1999,Female,4.750176345,Chemistry
24873,Patricia Simpson,2001,Male,6.868773829,Electrical Eng
24874,Diane Knight,2002,Female,1.144554538,Statistics
24875,Dana Vollmer,2004,Male,2.969258306,History
24876,Joseph Bradley,2005,Male,8.977856894,Engineering
24877,Christopher Mcgee,2002,Female,8.805930367,Economics
24878,Jonathan Roberts,2002,Male,8.389964266,Physics
24879,Ed Johns,2005,Female,1.305979316,Mathematics
24880,Richard Ford,2001,Female,3.481001898,Mathematics
24881,Manuel Morales,2001,Male,7.554581049,Biology
24882,Lydia Mcghee,2005,Male,1.132211306,History
24883,Amy Francis,2003,Male,8.292537397,Statistics
24884,Paul Barksdale,2003,Female,1.161468143,History
24885,Robert Elliott,2000,Female,9.353914511,Astronomy
24886,Charles Teaff,2004,Female,6.500273863,Engineering
24887,Estella Jenkins,2003,Male,4.988647026,Engineering
24888,Mary Morrison,2004,Male,2.560133236,Biology
24889,Heather Townsand,2000,Male,1.262868817,Biology
24890,Barbara Margo,2004,Male,2.667081417,Physics
24891,Melanie Godwin,2005,Female,8.513280183,Music
24892,James Snyder,2002,Female,1.673317469,Engineering
24893,Regina Milner,2001,Male,8.913832971,Art
24894,Alice Wells,2003,Male,7.216049869,Psychology
24895,Anne Stimmell,1999,Male,7.78332394,Engineering
24896,Amy Allen,2000,Male,8.130022894,Electrical Eng
24897,Brian Still,2004,Male,7.106683002,Music
24898,Shirley Williams,2004,Male,6.274594118,Physics
24899,Elizabeth Akins,2004,Female,9.315499935,Art
24900,Lana Bridges,2003,Male,3.958105563,Engineering
24901,Jose Lanier,2003,Female,6.994856408,Mathematics
24902,Robert Dean,2004,Male,2.794654479,Electrical Eng
24903,Katherine Hoy,2003,Female,1.21735722,Philosophy
24904,Virginia Maxon,1999,Female,8.273200079,Mathematics
24905,Mark Blank,2001,Male,3.655364401,Biology
24906,Thomas Guerin,2003,Male,5.567357274,Physics
24907,Don Porte,2001,Male,4.304509825,Astronomy
24908,Ronald Miera,2000,Male,6.494020526,Philosophy
24909,James Mateus,2001,Female,1.591412435,Art
24910,Wanda Burke,2001,Male,4.812357788,Music
24911,Dana Raymond,2000,Female,7.468851417,Engineering
24912,Keith Pixler,2001,Male,5.417793856,Physics
24913,Kirk Desalvo,2002,Female,4.594449648,Computer Science
24914,Donald Veit,2002,Female,8.831554568,Chemistry
24915,Elizabeth Howard,1999,Male,2.744241403,Biology
24916,Odessa Simpson,2005,Male,4.129874237,Music
24917,Randall Jackson,2002,Male,2.621307451,Mathematics
24918,Betty Burroughs,2001,Male,1.353778219,Chemistry
24919,Robert Marshall,2002,Female,9.46894845,Economics
24920,Michael Anderson,2005,Female,1.643332822,Engineering
24921,Jason Lander,2003,Female,1.188526814,Statistics
24922,Shirley Wilson,2000,Male,7.940638817,Physics
24923,Elizabeth Rhodes,2004,Female,8.777666694,Computer Science
24924,Gail Leppla,2004,Male,1.876413347,Art
24925,James Peterson,2000,Female,8.2266761,Music
24926,Elba Satterfield,2003,Male,9.248145978,Music
24927,Olga Garcia,2000,Female,9.555829121,Economics
24928,Tracy Zeno,1999,Female,9.90842669,Statistics
24929,Ruby Hsieh,2005,Male,7.181643695,Philosophy
24930,Juan Peterson,2000,Male,7.361576947,Economics
24931,Lisa Bosarge,2005,Male,2.161022967,History
24932,Michael Voyles,2001,Male,4.942323276,History
24933,Elizabeth Fontenot,1999,Male,5.609819231,History
24934,Carmen Karam,2002,Female,5.365856227,Psychology
24935,Muriel Gray,2001,Female,4.290723014,Music
24936,Jacob Hayden,2004,Female,8.691461636,Astronomy
24937,Doris Fernandez,2005,Male,3.548765837,Statistics
24938,Debra Heber,2004,Male,5.46537869,Music
24939,Michael Anderson,2005,Female,4.80586005,Economics
24940,Deborah Tuttle,2002,Female,9.2453733,Biology
24941,Margeret Nava,2000,Male,7.493338398,Art
24942,Emma Moore,2002,Male,3.468245263,Economics
24943,Cathleen Herrera,2004,Male,3.640452703,Philosophy
24944,Lucien Hardy,2001,Female,1.107355063,Philosophy
24945,Sara Prat,2003,Male,4.193470546,Electrical Eng
24946,Linda Stewart,2001,Female,8.209789423,Mathematics
24947,Kenneth Ashley,2004,Male,9.1359714,Computer Science
24948,Pablo Moulton,2000,Male,2.719700824,Psychology
24949,Rhonda Webster,2002,Male,1.158033155,Biology
24950,Jane Dorsey,2004,Female,4.528330068,Electrical Eng
24951,Samuel Harned,2004,Male,5.477393854,Economics
24952,Heather Hill,2002,Female,1.557962391,Statistics
24953,Russell Crisci,2002,Male,3.811120906,Psychology
24954,Delbert Barrier,2003,Female,9.396970602,Psychology
24955,Christopher Svendsen,2000,Female,3.669365983,Economics
24956,Joseph Nguyen,2002,Male,4.732772409,Chemistry
24957,Michael Balentine,2000,Male,5.732278737,Statistics
24958,Daniel Heflin,2000,Male,1.88882849,Statistics
24959,Clifford Whitmore,2001,Female,3.816333224,Music
24960,Jeffery Layman,2001,Female,2.501905661,Economics
24961,Jeanene Mansfield,2002,Female,2.786006816,History
24962,Philip Hawkins,2003,Male,8.868935346,Art
24963,Matthew Finney,2001,Female,8.66606996,Mathematics
24964,Leslie Smith,1999,Female,7.278222563,Statistics
24965,David Walsh,2001,Female,8.672143125,Physics
24966,Karen Harney,2000,Male,7.824722487,History
24967,Michael Smithers,2003,Male,4.840773622,Mathematics
24968,Charlotte Osborn,2003,Female,6.701531216,History
24969,David Herman,2002,Female,9.62226816,Chemistry
24970,Edith Foster,2003,Female,1.228579787,Art
24971,Beth Solomon,1999,Male,5.46399736,Philosophy
24972,Violet Murphy,2001,Male,9.510028795,Engineering
24973,Doug Mosley,2000,Female,2.152200937,Art
24974,Cruz Chesla,2000,Female,6.158953508,Biology
24975,Kathleen Milewski,2001,Male,5.932472506,Astronomy
24976,Nancy Beanblossom,2001,Female,3.390703302,Physics
24977,Edna Anderson,2000,Male,5.538294882,Engineering
24978,Shelly Carter,2003,Male,3.40821824,Chemistry
24979,Debra Larson,2003,Female,6.658102697,Engineering
24980,George Miller,2005,Male,5.885116107,Economics
24981,Amber Sampson,2001,Male,3.317162989,Physics
24982,Jane Follett,2002,Female,4.876362519,Physics
24983,Robin Boyd,2003,Male,6.921432,Music
24984,Jessica Johnson,2004,Female,8.84822581,Physics
24985,Pamela Calendine,2003,Female,8.152020097,Philosophy
24986,Maranda Ide,2001,Male,1.836778366,Chemistry
24987,Henry Hearon,2001,Female,5.107155617,Art
24988,Allen Thomas,2000,Female,9.266564679,Psychology
24989,Justin Sotomayor,2004,Female,3.647479068,Mathematics
24990,Barbar Jolley,2000,Female,3.550938041,Physics
24991,Racheal Chatfield,2001,Male,8.49472793,Computer Science
24992,Craig Hansen,2004,Female,9.190996765,Philosophy
24993,Julio Robinson,2001,Female,7.920995333,Electrical Eng
24994,Derek Flowers,2005,Male,9.915935699,Astronomy
24995,John Anderson,1999,Female,8.717721527,History
24996,Leslie Thomas,2002,Male,5.257598514,Engineering
24997,Bridget Davis,2000,Female,2.554829995,Electrical Eng
24998,John Nail,2003,Female,9.230735387,Physics
24999,Marie Rodriguez,2003,Male,9.779627567,Economics
25000,Anthony Clark,2005,Female,1.666015768,Art
25001,Jaime Stanton,2002,Male,9.936763794,Chemistry
25002,Jordan Wilcox,2000,Female,3.152119259,Mathematics
25003,Raymond Hinton,2003,Female,7.626968341,Chemistry
25004,Michelle Kantor,2001,Male,6.292999662,Computer Science
25005,Tamara Isabell,2005,Female,6.547554581,Electrical Eng
25006,Richard Curry,2005,Female,9.221686745,Economics
25007,Linda Avila,2001,Female,4.833861234,Philosophy
25008,Trenton Scott,2004,Female,9.686308183,Physics
25009,Jennifer Hammonds,2005,Male,4.850999731,Economics
25010,Kenneth Knapp,2003,Male,1.62329023,Psychology
25011,Pedro Arkell,2000,Female,3.16613466,Art
25012,Anthony Nickelson,1999,Male,2.360203732,Statistics
25013,Brian Wilenkin,1999,Male,5.697582029,Physics
25014,John Capone,2005,Female,8.856779004,Computer Science
25015,Imogene Shah,2005,Male,2.491116426,Philosophy
25016,Joella Copeland,2002,Male,3.958611732,Computer Science
25017,Bryan Leak,2002,Male,2.738620089,Art
25018,Thelma Caldwell,2003,Male,7.25384086,Electrical Eng
25019,Salvatore Blanton,2004,Female,3.166743285,Physics
25020,Philip Ross,2003,Female,1.701803993,History
25021,Eric Stevens,2001,Male,3.573134688,Computer Science
25022,Graciela Huber,2005,Male,4.614012006,Art
25023,Karen Munoz,2001,Male,3.295805928,Music
25024,Barbara Epps,1999,Female,6.45395739,Engineering
25025,Jeremy Shanholtz,1999,Male,3.456035194,Biology
25026,Warren Ragle,2002,Male,9.934471297,Psychology
25027,Janna Crout,2003,Female,9.383117096,Physics
25028,Ramona Perkins,2005,Female,1.925332794,Physics
25029,William Duncan,2004,Female,8.6922234,Electrical Eng
25030,Lauralee Gold,1999,Male,6.864074081,Art
25031,Janet Calzada,1999,Male,2.807498872,Biology
25032,Mark Amick,2002,Female,3.108535729,Chemistry
25033,Maureen Gildea,2000,Male,2.893537738,History
25034,Mary Ortiz,2000,Male,5.180209488,Art
25035,Bobby Mccray,2005,Female,5.84990156,Statistics
25036,Angie Reese,2005,Male,2.27370827,Music
25037,David Storm,1999,Male,4.638013405,Computer Science
25038,Joyce Jimenez,2000,Male,8.277815804,Statistics
25039,Karen Cagle,2001,Female,3.551461757,Art
25040,Richard Glover,2005,Female,6.246020408,Music
25041,Cody Miller,2004,Female,9.878022415,Psychology
25042,Jason Dunigan,2000,Female,1.697769033,Economics
25043,Grace Scungio,2002,Female,2.84877729,Chemistry
25044,Jessica Harney,1999,Male,4.945738505,Biology
25045,Janice Retchless,2001,Female,4.794119302,Chemistry
25046,Javier Waites,2002,Male,6.324510831,Philosophy
25047,William Murphy,2002,Female,2.988588283,Electrical Eng
25048,Richard Collins,2004,Female,8.592980499,Economics
25049,Anna Batchelder,2003,Female,2.17444235,Chemistry
25050,Joseph Stephan,2005,Male,4.262572247,Economics
25051,Anita Flatt,2002,Female,6.660084852,Art
25052,Kathy Leary,2003,Female,3.22297913,Engineering
25053,Ralph Dykes,2000,Female,1.20264563,Biology
25054,Lawrence Rader,2000,Male,6.164144588,Statistics
25055,Ashley Walker,2005,Male,9.833500848,Physics
25056,Guadalupe Desotel,2005,Male,3.845462908,Music
25057,Kristen Robinson,2005,Female,6.755005843,Physics
25058,Fay Winburn,2003,Male,5.65686439,Biology
25059,Tracy Simmons,2000,Male,7.555497082,Computer Science
25060,James Stephenson,2000,Female,4.918835971,Music
25061,Kenny Gleason,2002,Male,1.196554625,Philosophy
25062,Julie Symes,2000,Female,6.758286032,Economics
25063,Lakeshia Boston,2004,Male,6.253152419,Biology
25064,Crystal Bearfield,2003,Female,8.475352636,Art
25065,Adrian Knowles,1999,Male,5.813695348,Electrical Eng
25066,Janel Wilborn,2004,Male,6.801211347,Engineering
25067,Whitney Hiltz,2001,Male,7.524535752,Statistics
25068,John Lyman,2004,Male,6.776206663,Physics
25069,Kara Pena,2004,Female,8.775599335,Astronomy
25070,Gene Creel,2000,Female,3.710565745,Art
25071,Jessica Brimfield,2004,Female,8.665011393,Art
25072,Roger Ward,2002,Male,8.448871206,Music
25073,Marjorie Caswell,2001,Female,5.471943443,Mathematics
25074,Jeffrey Kreiter,2000,Female,8.976664045,Statistics
25075,James Fish,2004,Male,6.822704352,Philosophy
25076,Beulah Wilson,2001,Female,1.275272632,Mathematics
25077,Deborah Sharpe,2004,Female,9.989855855,Physics
25078,Anne Mcdonald,2001,Male,3.59224751,Economics
25079,Maureen Batiste,1999,Female,9.817417484,Psychology
25080,Lonnie Heppler,2002,Female,7.965380696,Biology
25081,Edward Sinclair,2003,Male,4.828173247,Psychology
25082,William Luther,1999,Male,5.88125765,Chemistry
25083,Francine Rice,1999,Female,8.712429423,Psychology
25084,Robert Cloe,2002,Female,5.585522856,History
25085,Stephen Zelaya,2005,Male,7.249744981,Music
25086,Jerry Meyer,2000,Male,5.183136853,History
25087,Ronnie Singer,2003,Female,8.5049342,Statistics
25088,Norman Rodgers,2001,Male,6.372658373,Computer Science
25089,Heather Pierre,2005,Male,5.945518204,Economics
25090,Melvin Smith,2002,Female,4.321573026,Philosophy
25091,Jason Raynor,2002,Male,9.517853601,Physics
25092,Rufina Culberson,2000,Male,5.42323173,Biology
25093,Jamie Morrison,2003,Male,8.329238506,Psychology
25094,Branda Rowland,2001,Male,5.296580131,Computer Science
25095,Ariel Hardy,2000,Female,2.16187664,Astronomy
25096,James Mercer,2001,Male,4.576363759,Chemistry
25097,John Bumgarner,2001,Male,5.258176786,Psychology
25098,John Souliere,2005,Male,7.733897798,Biology
25099,Larry Bryan,2003,Male,6.682691115,Computer Science
25100,Dana Jean,2001,Male,5.147198874,Art
25101,Larry Watson,2000,Male,3.87556991,Music
25102,Belinda Sneed,2001,Female,7.255046966,Electrical Eng
25103,Margaret Mihaly,2002,Male,3.129748757,Art
25104,Michael Sellers,1999,Male,2.811870829,Electrical Eng
25105,Tammy Whalen,2003,Female,6.23410837,Philosophy
25106,Margaret Cannon,2000,Female,9.439335907,Physics
25107,John Garrett,2001,Male,2.54502979,Engineering
25108,Gustavo Adams,2001,Male,7.179534056,Biology
25109,Patricia Harris,2005,Female,8.570573402,Computer Science
25110,James Stewart,2002,Male,1.55727185,Computer Science
25111,Danielle Trujillo,2001,Female,1.206965756,Engineering
25112,Kimberly Cooney,1999,Female,1.998853353,Art
25113,Linda Bleich,1999,Male,7.684488068,Computer Science
25114,Charlene Stone,2005,Male,6.614982573,Biology
25115,Ann Bodin,2002,Female,6.460689726,Music
25116,David Keeney,2001,Male,4.939942721,Psychology
25117,Lee Woods,2004,Female,5.21218025,Economics
25118,Bernadine Gardner,2004,Male,4.252034394,Music
25119,Alvin Brownfield,2002,Female,4.123769161,Economics
25120,Priscilla Estrada,1999,Female,7.62897205,Chemistry
25121,Patricia Smith,2005,Female,5.502806148,History
25122,David Davis,1999,Male,6.466910402,Psychology
25123,Sonja Hernandez,2000,Male,2.851016172,Chemistry
25124,Patricia Simpson,2002,Female,1.765046527,Mathematics
25125,Jason Beason,2003,Male,6.644701024,Music
25126,Roy Charlton,2005,Male,8.464113345,Psychology
25127,Morris Bradley,1999,Female,3.100381691,Statistics
25128,Jeffrey Goings,2003,Male,7.10209621,Statistics
25129,Greg Rahm,2000,Female,8.215419972,Biology
25130,Gloria Johnson,2005,Male,1.794547624,History
25131,Eric Gausman,2003,Female,4.114676246,Mathematics
25132,Troy Seward,2002,Male,9.250868326,Electrical Eng
25133,Rachel Turner,1999,Female,6.60131305,Art
25134,Irene Chavez,2003,Male,7.825995628,Statistics
25135,Tim Davis,1999,Female,1.226558327,Biology
25136,Scott Thompson,2000,Male,4.57738693,Engineering
25137,Catherine Hamar,2003,Male,5.985878009,Statistics
